"","X.2","X.1","X","RT","RT_bl","RT_tot","acc_bl","acc_tot","background","bidi","block_cnt","block_type","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","count_block_loop","count_block_seq","count_block_settings","count_check_session","count_drift_correct","count_exp_settings","count_experiment","count_feedback","count_instructions","count_log_variables","count_logger","count_new_pygaze_drift_correct","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_pygaze","count_start_recording","count_stop_recording","count_test_location","count_trial","count_trial_loop","count_trial_seq","d_eye","datetime","description","disable_garbage_collection","dist_color","dist_high","dist_loc","dist_shape","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","high_loc","high_prob_loc","keyboard_backend","live_row","live_row_block_loop","live_row_trial_loop","logfile","mouse_backend","nr_blinks","nr_trials","nr_trials_bl","opensesame_codename","opensesame_version","orient_list_trial","ping","ping_trigger","ping_type","practice","repeat_cycle","response","round_decimals","sampler_backend","session_nr","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target_color","target_high","target_loc","target_shape","time_block_loop","time_block_seq","time_block_settings","time_check_session","time_drift_correct","time_exp_settings","time_experiment","time_feedback","time_instructions","time_log_variables","time_logger","time_new_pygaze_drift_correct","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_pygaze","time_start_recording","time_stop_recording","time_test_location","time_trial","time_trial_loop","time_trial_seq","title","total_blocks","trial_type","trials_in_block","trigger","uniform_coordinates","update_blinks","width","x","y","toward","containsNaN","rept","repd","prevtar","pd","nt","pd_c","nt_c","tar_dist","dist_dist","prevHP","eegTar","repteeg","tarcounter"
"641",697,697,697,578.1232,20851.4124,633783.4003,24,586,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,0,12,0,696,696,NA,NA,NA,0,12,12,NA,696,12,696,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","None","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",24,12,24,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",2,697,25,"Kafkaesque Koffka","3.2.8","['vert', 'hori', 'hori', 'vert', 'vert', 'vert', 'hori', 'hori']","yes",102,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",4,"diamond",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2710054.386,2712502.21,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2710054.403,2643322.556,2710054.334,"New experiment",19,"dist_absent",56,59,"yes","yes",1680,-17.4490255128208,-11.4811412820511,"more away","False","NR","NR","lp",NA,NA,NA,NA,-2,NA,"4",6,"R","in"
"642",698,698,698,573.211,21424.6234,634356.6113,25,587,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,0,12,0,697,697,NA,NA,NA,0,12,12,NA,697,12,697,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","1","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",25,12,25,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",2,698,26,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'vert', 'vert', 'hori', 'hori', 'hori', 'vert']","yes",102,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",4,"diamond",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2712534.09,2715174.104,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2712534.107,2643322.556,2712534.036,"New experiment",19,"dist_present",56,52,"yes","yes",1680,-12.6146505128208,-4.67314128205111,"more away","False","R","NR","lp","Left",NA,NA,NA,-2,1,"4",4,"NR","in"
"643",699,699,699,564.1596,21988.783,634920.7709,26,588,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,0,12,0,698,698,NA,NA,NA,0,12,12,NA,698,12,698,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","5","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",26,12,26,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",2,699,27,"Kafkaesque Koffka","3.2.8","['vert', 'hori', 'hori', 'hori', 'hori', 'vert', 'vert', 'vert']","no",202,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",4,"diamond",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2715205.878,2717582.092,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2715205.895,2643322.556,2715205.825,"New experiment",19,"dist_present",56,56,"yes","yes",1680,-5.84790051282074,-2.51564128205111,"more away","False","R","NR","lp","Right",NA,NA,NA,-2,-3,"4",4,"R","in"
"644",700,700,700,1111.1221,23099.9051,636031.893,26,588,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",0,0,12,12,NA,12,0,0,12,0,699,699,NA,NA,NA,0,12,12,NA,699,12,699,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","red","no","1","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",27,12,27,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",2,700,28,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'hori', 'vert', 'hori', 'vert', 'vert', 'hori']","yes",102,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","no",0,"circle",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2717614.179,2720662.151,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2717614.196,2643322.556,2717614.127,"New experiment",19,"dist_present",56,12,"yes","yes",1680,8.34847448717938,2.59035871794887,"more toward","False","NR","NR","lp","Left",NA,NA,NA,2,1,"4",4,"R","in"
"645",701,701,701,623.3447,23723.2498,636655.2377,27,589,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,0,12,0,700,700,NA,NA,NA,0,12,12,NA,700,12,700,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","red","no","4","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",28,12,28,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",2,701,29,"Kafkaesque Koffka","3.2.8","['vert', 'vert', 'vert', 'hori', 'hori', 'hori', 'vert', 'hori']","yes",102,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","no",3,"diamond",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2720694.063,2723262.089,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2720694.08,2643322.556,2720694.01,"New experiment",19,"dist_present",56,45,"yes","yes",1680,7.62584948717925,9.70135871794886,"more toward","False","NR","NR","lp",NA,"Left",NA,NA,-1,-2,"4",0,"NR","in"
"646",702,702,702,588.9266,24312.1764,637244.1643,28,590,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,0,12,0,701,701,NA,NA,NA,0,12,12,NA,701,12,701,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","4","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",29,12,29,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",3,702,30,"Kafkaesque Koffka","3.2.8","['vert', 'hori', 'vert', 'hori', 'hori', 'vert', 'vert', 'hori']","yes",102,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","yes",2,"diamond",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2723292.434,2725774.069,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2723292.45,2643322.556,2723292.38,"New experiment",19,"dist_present",56,35,"yes","no",1680,6.08234948717918,-7.58226628205117,"more away","False","NR","R","lp",NA,"Left",NA,"Left",0,-2,"4",3,"NR","ex"
"647",703,703,703,697.1829,25009.3593,637941.3472,29,591,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,0,12,0,702,702,NA,NA,NA,0,12,12,NA,702,12,702,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","0","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",30,12,30,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",3,703,31,"Kafkaesque Koffka","3.2.8","['vert', 'vert', 'vert', 'hori', 'vert', 'hori', 'hori', 'hori']","yes",102,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",4,"circle",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2725806.035,2728430.014,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2725806.052,2643322.556,2725805.984,"New experiment",19,"dist_present",56,51,"yes","yes",1680,8.95559948717933,0.519233717948919,"more toward","False","NR","NR","hp",NA,NA,NA,NA,-2,2,"4",2,"NR","in"
"648",704,704,704,584.8772,25594.2365,638526.2244,30,592,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,0,12,0,703,703,NA,NA,NA,0,12,12,NA,703,12,703,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","None","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",31,12,31,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",3,704,32,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'vert', 'hori', 'hori', 'vert', 'vert', 'hori']","no",202,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",1,"circle",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2728461.786,2731134.195,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2728461.803,2643322.556,2728461.732,"New experiment",19,"dist_absent",56,29,"yes","yes",1680,19.0880994871793,-5.17139128205116,"more toward","False","NR","NR","lp",NA,"Left",NA,NA,1,NA,"4",4,"NR","in"
"649",705,705,705,730.5423,26324.7788,639256.7667,30,592,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",0,0,12,12,NA,12,0,0,12,0,704,704,NA,NA,NA,0,12,12,NA,704,12,704,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","5","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",32,12,32,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",3,705,33,"Kafkaesque Koffka","3.2.8","['hori', 'hori', 'hori', 'hori', 'vert', 'vert', 'vert', 'vert']","no",202,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","yes",2,"diamond",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2731167.189,2733838.388,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2731167.207,2643322.556,2731167.136,"New experiment",19,"dist_present",56,36,"yes","yes",1680,34.0062244871793,-18.5830162820511,"more toward","False","NR","NR","lp",NA,NA,NA,NA,0,-3,"4",1,"NR","ex"
"650",706,706,706,1155.5893,27480.3681,640412.356,31,593,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,0,12,0,705,705,NA,NA,NA,0,12,12,NA,705,12,705,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","red","no","None","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",33,12,33,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",3,706,34,"Kafkaesque Koffka","3.2.8","['vert', 'vert', 'hori', 'vert', 'hori', 'hori', 'hori', 'vert']","no",202,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","no",7,"circle",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2733870.339,2736990.076,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2733870.356,2643322.556,2733870.285,"New experiment",19,"dist_absent",56,89,"yes","yes",1680,33.6187244871793,-5.59764128205108,"more toward","False","NR","NR","hp",NA,"Right",NA,NA,3,NA,"4",2,"NR","in"
"651",707,707,707,1564.1246,29044.4927,641976.4806,32,594,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,0,12,0,706,706,NA,NA,NA,0,12,12,NA,706,12,706,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","6","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",34,12,34,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",3,707,35,"Kafkaesque Koffka","3.2.8","['vert', 'hori', 'hori', 'vert', 'hori', 'vert', 'hori', 'vert']","no",202,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",3,"circle",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2737022.002,2740382.192,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2737022.019,2643322.556,2737021.949,"New experiment",19,"dist_present",56,47,"yes","yes",1680,91.0444744871793,-38.4193912820511,"more toward","False","NR","NR","lp",NA,NA,NA,NA,-1,4,"4",7,"NR","in"
"652",708,708,708,649.7971,29694.2898,642626.2777,33,595,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,0,12,0,707,707,NA,NA,NA,0,12,12,NA,707,12,707,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","red","no","None","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",35,12,35,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",3,708,36,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'vert', 'hori', 'hori', 'vert', 'vert', 'hori']","no",202,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","no",6,"circle",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2740414.035,2742990.209,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2740414.052,2643322.556,2740413.981,"New experiment",19,"dist_absent",56,79,"yes","yes",1680,37.2318494871793,-1.73501628205112,"more toward","False","NR","NR","lp",NA,"Right",NA,"Right",4,NA,"4",3,"NR","in"
"653",709,709,709,1137.7229,30832.0127,643764.0006,33,595,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",0,0,12,12,NA,12,0,0,12,0,708,708,NA,NA,NA,0,12,12,NA,708,12,708,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","red","no","0","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",36,12,36,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",3,709,37,"Kafkaesque Koffka","3.2.8","['hori', 'hori', 'vert', 'hori', 'hori', 'vert', 'vert', 'vert']","yes",102,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","no",7,"diamond",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2743022.489,2746126.044,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2743022.506,2643322.556,2743022.436,"New experiment",19,"dist_present",56,81,"yes","yes",1680,49.8963494871793,-31.1870162820511,"more toward","False","NR","NR","lp",NA,"Right",NA,NA,3,2,"4",6,"NR","in"
"654",710,710,710,2000.3117,32832.3244,645764.3123,33,595,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",0,0,12,12,NA,12,0,0,12,0,709,709,NA,NA,NA,0,12,12,NA,709,12,709,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","1","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",37,12,37,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",3,710,38,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'vert', 'hori', 'hori', 'hori', 'vert', 'vert']","yes",102,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","yes",2,"circle",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2746157.712,2750107.601,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2746157.729,2643322.556,2746157.66,"New experiment",19,"dist_present",56,32,"yes","yes",1680,47.8622244871792,-18.6151412820511,"more toward","False","NR","NR","lp",NA,NA,NA,NA,0,1,"4",7,"NR","ex"
"655",711,711,711,613.6332,33445.9576,646377.9455,34,596,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,0,12,0,710,710,NA,NA,NA,0,12,12,NA,710,12,710,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","red","no","None","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",38,12,38,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",3,711,39,"Kafkaesque Koffka","3.2.8","['hori', 'hori', 'hori', 'vert', 'vert', 'hori', 'vert', 'vert']","no",202,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","no",7,"diamond",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2750139.762,2752542.14,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2750139.782,2643322.556,2750139.583,"New experiment",19,"dist_absent",56,89,"yes","yes",1680,29.2814744871793,-20.6065162820511,"more toward","False","NR","NR","hp",NA,"Right",NA,NA,3,NA,"4",2,"NR","in"
"656",712,712,712,661.4575,34107.4151,647039.403,35,597,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,0,12,0,711,711,NA,NA,NA,0,12,12,NA,711,12,711,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","6","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",39,12,39,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",4,712,40,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'vert', 'vert', 'hori', 'hori', 'vert', 'hori']","yes",102,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",1,"diamond",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2752573.954,2754950.196,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2752573.971,2643322.556,2752573.902,"New experiment",19,"dist_present",56,27,"yes","no",1680,25.3332244871793,-4.93751628205111,"more toward","False","NR","NR","lp",NA,NA,NA,NA,1,4,"4",7,"NR","in"
"657",713,713,713,1136.783,35244.1981,648176.186,36,598,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,0,12,0,712,712,NA,NA,NA,0,12,12,NA,712,12,712,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","6","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",40,12,40,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",4,713,41,"Kafkaesque Koffka","3.2.8","['vert', 'hori', 'vert', 'hori', 'vert', 'hori', 'vert', 'hori']","no",202,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",3,"circle",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2754982.88,2757773.979,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2754982.897,2643322.556,2754982.826,"New experiment",19,"dist_present",56,47,"yes","yes",1680,6.71022448717928,7.08410871794888,"more away","False","NR","R","lp",NA,NA,NA,NA,-1,4,"4",1,"NR","in"
"658",714,714,714,602.1674,35846.3655,648778.3534,37,599,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,0,12,0,713,713,NA,NA,NA,0,12,12,NA,713,12,713,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","3","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",41,12,41,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",5,714,42,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'vert', 'hori', 'vert', 'hori', 'vert', 'hori']","no",202,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",6,"circle",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2757805.994,2760198.438,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2757806.011,2643322.556,2757805.942,"New experiment",19,"dist_present",56,74,"yes","no",1680,13.3639744871793,-16.6705162820511,"more toward","False","NR","NR","lp",NA,NA,NA,NA,4,-1,"4",3,"NR","in"
"659",715,715,715,717.5941,36563.9596,649495.9475,38,600,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,0,12,0,714,714,NA,NA,NA,0,12,12,NA,714,12,714,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","red","no","7","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",42,12,42,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",5,715,43,"Kafkaesque Koffka","3.2.8","['vert', 'hori', 'vert', 'vert', 'hori', 'vert', 'hori', 'hori']","no",202,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","yes",2,"circle",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2760228.458,2762870.073,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2760228.474,2643322.556,2760228.403,"New experiment",19,"dist_present",56,38,"yes","yes",1680,23.2379744871792,-12.6732662820511,"more toward","False","NR","NR","lp",NA,NA,NA,NA,0,3,"4",6,"NR","ex"
"660",716,716,716,1908.5799,38472.5395,651404.5274,39,601,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,0,12,0,715,715,NA,NA,NA,0,12,12,NA,715,12,715,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","yes","2","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",43,12,43,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",5,716,44,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'vert', 'hori', 'hori', 'hori', 'vert', 'vert']","no",202,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",3,"circle",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2762902.022,2766582.068,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2762902.039,2643322.556,2762901.969,"New experiment",19,"dist_present",56,43,"yes","yes",1680,10.9187244871793,-5.61914128205118,"more toward","False","NR","NR","hp",NA,NA,NA,NA,-1,0,"4",2,"NR","in"
"661",717,717,717,598.9744,39071.5139,652003.5018,40,602,"#000000","no",13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,0,12,0,716,716,NA,NA,NA,0,12,12,NA,716,12,716,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","1","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",44,12,44,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",5,717,45,"Kafkaesque Koffka","3.2.8","['vert', 'vert', 'hori', 'vert', 'hori', 'hori', 'hori', 'vert']","yes",102,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",7,"circle",141500.7695,2636857.927,2636857.98,NA,2636863.143,37185.2591,1379.6852,2576722.796,37185.2902,2766613.872,2769166.14,NA,NA,NA,1380.7122,2642951.213,2576213.57,NA,2766613.889,2643322.556,2766613.819,"New experiment",19,"dist_present",56,82,"yes","yes",1680,6.79159948717938,-2.83039128205111,"more toward","False","NR","NR","lp",NA,NA,NA,NA,3,1,"4",3,"NR","in"
